Method,Log Loss
constant,0.6933113277880247
MLP,0.6028411347283469
ResNet,0.6008867059252766
FTTrans,0.6045228049855137
boosted_trees,0.6031882068769987
rf,0.6048312815807889
logistic_regression,0.614230405988614
engression,0.5960505027703611
GAM,0.6030306111323424
GP,
