Method,Log Loss
constant,0.693149306046155
MLP,0.350922191657022
ResNet,0.3570423600867445
FTTrans,0.3552546419162495
boosted_trees,0.2834551994257902
rf,0.3734369845423537
logistic_regression,0.4940561747037401
engression,0.4794249686837217
GAM,
GP,
