Method,CRPS
constant,0.6561243621129521
MLP,0.2313487530525827
ResNet,0.5107255272167381
FTTrans,0.1782414765743894
distributional_boosted_trees,0.1569456076961131
drf,0.164751077724828
boosted_trees,0.1600775592624473
rf,0.16793812964322
linear_regression,0.5067094405755939
engression,0.0870013220274097
GAM,0.0764209773694401
GP,-5.320444470604223
