Method,CRPS
constant,0.5435613336994186
MLP,0.2617409011907138
ResNet,0.3873004218518561
FTTrans,0.2196913549684827
distributional_boosted_trees,0.1367869315718869
drf,0.2075732703315237
boosted_trees,0.1446543110815713
rf,0.2260197170740257
linear_regression,0.2973303130820582
engression,0.1475927500119368
GAM,0.1525109432178066
GP,0.2337134318670186
