Method,CRPS
constant,1.797787163266776
MLP,1.7884367331052633
ResNet,1.7886587615400922
FTTrans,1.807193710678291
distributional_boosted_trees,1.7484779619045998
drf,1.6377421504800689
boosted_trees,1.777313381185474
rf,1.7708369266365378
linear_regression,1.783107693003959
engression,1.7121362884480316
GAM,1.7818146555407268
GP,2.6429866626633567
