Method,CRPS
constant,21.228778214732248
MLP,6.347770563977021
ResNet,16.881068223496907
FTTrans,3.699479857291831
distributional_boosted_trees,13.683131715136788
drf,14.250330777166322
boosted_trees,2.418872668410343
rf,3.0064854544615454
linear_regression,19.00272372614325
engression,3.405705569190351
GAM,12.83646843619966
GP,10.664494661042472
