Method,CRPS
constant,0.8027848078543179
MLP,0.3149708494670173
ResNet,2.1507651322871504
FTTrans,0.2427299302616423
distributional_boosted_trees,0.0652999419001058
drf,0.1097251439077238
boosted_trees,0.0739064938429123
rf,0.1101583913657804
linear_regression,0.6701798588362459
engression,0.0451055505185936
GAM,0.1464539205164746
GP,0.5693135228569353
