Method,CRPS
constant,0.462625589378551
MLP,0.3255772301502271
ResNet,0.3376207545661733
FTTrans,0.3021315806453212
distributional_boosted_trees,0.2515028175699107
drf,0.2180680508401941
boosted_trees,0.266513814165403
rf,0.2649262516350197
linear_regression,0.3349895135962181
engression,0.2954063288742449
GAM,0.30795003078951
GP,0.30895843301107956
