Method,Accuracy
Constant,0.4933749025720966
MLP,0.8028059236165238
ResNet,0.5841777084957132
FTTrans,0.7950116913484022
boosted_trees,0.8257989088074824
rf,0.8020265003897116
logistic_regression,0.6609508963367108
engression,0.8281371784879189
GAM,0.7420109119251753
GP,0.49337490257209665
