Method,Accuracy
Constant,0.4300500834724541
MLP,0.7996661101836394
ResNet,0.7105175292153589
FTTrans,0.7933222036727879
boosted_trees,0.8146911519198664
rf,0.8113522537562604
logistic_regression,0.5662771285475793
engression,0.7515859766277129
GAM,0.7996661101836394
GP,0.7709515859766277
