Method,Accuracy
Constant,0.352321498244245
MLP,0.8903628560280921
ResNet,0.7522434646898166
FTTrans,0.8845103394459618
boosted_trees,0.9090909090909092
rf,0.9110417479516192
logistic_regression,0.870464299648849
engression,0.8661724541552868
GAM,0.8696839641045649
GP,0.8302770191182208
