Method,Accuracy
Constant,0.1915422885572139
MLP,0.951077943615257
ResNet,0.4788557213930348
FTTrans,0.9419568822553898
boosted_trees,0.931592039800995
rf,0.8922056384742952
logistic_regression,0.824212271973466
engression,0.9556384742951908
GAM,0.9344941956882256
GP,0.9386401326699834
