Method,Accuracy
Constant,0.1556224899598393
MLP,0.997991967871486
ResNet,0.6405622489959839
FTTrans,0.9959839357429718
boosted_trees,0.9934738955823292
rf,0.988453815261044
logistic_regression,0.7078313253012049
engression,0.998995983935743
GAM,
GP,0.9819277108433735
