Method,Accuracy
Constant,0.3648479800083298
MLP,0.8071636817992504
ResNet,0.5680966264056643
FTTrans,0.8234069137859226
boosted_trees,0.8329862557267805
rf,0.8146605581007913
logistic_regression,0.7238650562265723
engression,0.7942523948354853
GAM,0.7996668054977093
GP,0.7825905872553103
