Method,Accuracy
Constant,0.4693352919573999
MLP,0.7429305912596401
ResNet,0.7212633125229526
FTTrans,0.782959970620639
boosted_trees,0.7976496511200881
rf,0.8002203452074917
logistic_regression,0.7153874403231729
engression,0.7726771942710247
GAM,
GP,0.7561513037091443
