Method,Accuracy
Constant,0.4741488020176544
MLP,0.7377049180327869
ResNet,0.5279529213955444
FTTrans,0.7641866330390921
boosted_trees,0.7763766288356452
rf,0.7810004203446826
logistic_regression,0.7183690626313577
engression,0.7675493905002102
GAM,0.7637662883564523
GP,0.7414880201765448
