Method,RMSE
constant,0.011078289596230506
MLP,0.0030800043605268
ResNet,0.007581854239106178
FTTrans,0.003138371743261814
boosted_trees,0.004588179171910607
rf,0.0058999812279850105
linear_regression,0.004650098219980233
engression,0.002813895931467414
GAM,0.011023157055953315
