Method,RMSE
constant,8.628952216314204
MLP,5.183712482452393
ResNet,23.852367401123047
FTTrans,5.550503730773926
boosted_trees,5.65865003567328
rf,5.674819514323203
linear_regression,74.14972988439862
engression,20.623655319213867
GAM,36.941866176738614
