Method,RMSE
constant,0.8981575417339484
MLP,0.32520097494125366
ResNet,0.7908562421798706
FTTrans,0.31839969754219055
boosted_trees,0.2582246823119295
rf,0.3876120100910037
linear_regression,0.5161168781579298
engression,0.3338620960712433
GAM,0.872513731039162
