Method,RMSE
constant,1.1417585584036287
MLP,0.8842295408248901
ResNet,0.8789777159690857
FTTrans,0.7708293795585632
boosted_trees,0.7602295397696202
rf,0.7630645412384294
linear_regression,0.7878885636506279
engression,0.7830340266227722
GAM,0.9667340572176464
