Method,RMSE
constant,0.028405186840656318
MLP,0.028831953182816505
ResNet,0.031099673360586166
FTTrans,0.028451113030314445
boosted_trees,0.028013135341787322
rf,0.0280636135977457
linear_regression,0.02970502308360086
engression,0.02919790707528591
GAM,0.030205729031283955
