Method,RMSE
constant,4.1965436397452605
MLP,6.219983100891113
ResNet,3.5556840896606445
FTTrans,2.9484641551971436
boosted_trees,3.003076846584622
rf,2.925544121785926
linear_regression,3.5244485765504767
engression,3.9106240272521973
GAM,3.417670468632886
