Method,RMSE
constant,0.10662699446053239
MLP,0.06805535405874252
ResNet,0.06513641774654388
FTTrans,0.05678625777363777
boosted_trees,0.06945882192500498
rf,0.06933207638543905
linear_regression,0.09000571853900893
engression,0.06162407994270325
GAM,0.10730753673590934
