Method,CRPS
constant,0.3412370359818499
MLP,0.1744794817716883
ResNet,0.2078501859070913
FTTrans,0.1853564729624854
distributional_boosted_trees,0.0232588941047492
drf,0.3164579975093399
boosted_trees,0.0228501777105708
rf,0.0262131391146613
linear_regression,0.263301957423926
engression,0.0305775393847064
GAM,0.02783185818925131
GP,
