Method,CRPS
constant,0.438143190259505
MLP,0.2864197159345221
ResNet,0.2933182342732415
FTTrans,0.2787099747004039
distributional_boosted_trees,0.2292323115913117
drf,0.23688821716185
boosted_trees,0.233040268094732
rf,0.2382314172107655
linear_regression,0.2795220478948935
engression,0.2378893257283161
GAM,
GP,
