Method,CRPS
constant,1.7819477828307426
MLP,1.692286715987676
ResNet,1.8057796445397425
FTTrans,1.6990219037971486
distributional_boosted_trees,1.6442110332520914
drf,1.538729148502399
boosted_trees,1.6652889817740444
rf,1.6672650613983868
linear_regression,1.693942523167478
engression,1.5636990124370826
GAM,1.6705009137182625
GP,
