Method,CRPS
constant,0.625899213072252
MLP,0.3480447051386107
ResNet,0.3548340481395543
FTTrans,0.3320173156742977
distributional_boosted_trees,0.0611722159879564
drf,0.0877468250444259
boosted_trees,0.061809621771138
rf,0.0900015473421719
linear_regression,0.0870805880466251
engression,0.0790973620646474
GAM,
GP,
