Method,RMSE
constant,149.09048311256052
MLP,148.36363220214844
ResNet,155.88006591796875
FTTrans,92.19458770751952
boosted_trees,91.73887453800408
rf,93.3536994514002
linear_regression,136.24469449825452
engression,97.9605484008789
GAM,134.25310238211566
