Method,RMSE
constant,1.4244238199517671
MLP,1.65055251121521
ResNet,0.7231411337852478
FTTrans,0.1319973170757293
boosted_trees,0.2785326870115946
rf,0.3283056997858166
linear_regression,3.7586493779378776
engression,0.9144793152809144
GAM,0.8620758578788539
