Method,Accuracy
Constant,0.4966367713004484
MLP,0.8411808669656203
ResNet,0.8587443946188341
FTTrans,0.8456651718983558
boosted_trees,0.8583707025411061
rf,0.8482810164424515
logistic_regression,0.7698056801195815
engression,0.852017937219731
GAM,
GP,
