Method,Accuracy
Constant,0.48751642575558474
MLP,0.6103810775295664
ResNet,0.5926412614980289
FTTrans,0.5919842312746386
boosted_trees,0.6629434954007885
rf,0.628777923784494
logistic_regression,0.5854139290407359
engression,0.6116951379763469
GAM,
GP,
