Method,Accuracy
Constant,0.4967984934086629
MLP,0.703578154425612
ResNet,0.7009416195856873
FTTrans,0.7009416195856873
boosted_trees,0.7054613935969868
rf,0.7167608286252354
logistic_regression,0.6670433145009416
engression,0.704331450094162
GAM,
GP,
