Method,CRPS
constant,0.4886866612038685
MLP,0.3211064009784714
ResNet,0.2979289307293404
FTTrans,0.2717214334542309
distributional_boosted_trees,0.233480568638655
drf,0.2274029515141961
boosted_trees,0.2339230583925637
rf,0.2328358346574723
linear_regression,0.3054416624582263
engression,0.228168328200763
GAM,0.22711619902188696
GP,
