Method,CRPS
constant,0.7592810230861712
MLP,0.2867641097766528
ResNet,0.7015091009637838
FTTrans,0.2954430017702694
distributional_boosted_trees,0.2275055857349738
drf,0.242524019944493
boosted_trees,0.2154899219603949
rf,0.2693089552520026
linear_regression,0.6536600518688346
engression,0.1045975660918526
GAM,0.13183826639589252
GP,
