Method,CRPS
constant,0.6252827074298433
MLP,0.3901854333926404
ResNet,0.4785838617570004
FTTrans,0.35288881505832154
distributional_boosted_trees,0.3375382047754714
drf,0.3969884339869272
boosted_trees,0.3332852638709381
rf,0.3809891373478743
linear_regression,0.9127213339675632
engression,0.3324453889350383
GAM,
GP,
