Method,RMSE
constant,0.06435919806175756
MLP,0.038678042590618134
ResNet,0.034207168966531754
FTTrans,0.03190074488520622
boosted_trees,0.028816883899706554
rf,0.027589857570738646
linear_regression,0.05134062338930894
engression,0.08208902925252914
GAM,0.07563370753956403
