Method,RMSE
constant,0.6797109170488499
MLP,0.4144835472106933
ResNet,0.6923807859420776
FTTrans,0.4342950284481048
boosted_trees,0.3951410694489244
rf,0.3931878458277662
linear_regression,0.5006027906673853
engression,0.4027674198150635
GAM,0.4433510617811869
