Method,RMSE
constant,0.02550851971260793
MLP,0.05978105962276459
ResNet,0.02619709074497223
FTTrans,0.02507586032152176
boosted_trees,0.024651337232665573
rf,0.024469667047174407
linear_regression,0.027220443231367315
engression,0.028500566259026527
GAM,0.025502750926212774
