Method,RMSE
constant,37.25079127650183
MLP,42.94673538208008
ResNet,37.41029739379883
FTTrans,4.04855489730835
boosted_trees,33.361982188446056
rf,36.624239244252784
linear_regression,31.566383629178667
engression,32.139915466308594
GAM,36.14256309767207
