Method,RMSE
constant,3.138191872434452
MLP,3.140554904937744
ResNet,3.133504867553711
FTTrans,3.113499879837036
boosted_trees,3.084115627617986
rf,3.079738859466496
linear_regression,3.1146870809795915
engression,3.1899240016937256
GAM,3.096903366467948
GP,3.113497779400885
