Method,RMSE
constant,0.6788881531052224
MLP,0.5188193321228027
ResNet,0.5202604532241821
FTTrans,0.3083858788013458
boosted_trees,0.2755288307060192
rf,0.2922616668223736
linear_regression,0.5085406909661034
engression,0.463542103767395
GAM,0.4382046100518681
GP,0.32532679469509074
