Method,RMSE
constant,4.31015806835759
MLP,4.447062015533447
ResNet,2.877948760986328
FTTrans,2.480398416519165
boosted_trees,2.7598360130814314
rf,2.7210967555591985
linear_regression,2.6770270057264285
engression,2.5164103507995605
GAM,2.696622854992228
GP,2.4964773110201652
