Method,RMSE
constant,1.2995546585148634
MLP,1.2730392217636108
ResNet,0.5691715478897095
FTTrans,0.4987777471542358
boosted_trees,0.2689615067644698
rf,0.26966996574608
linear_regression,0.5130016224972164
engression,0.3931568562984466
GAM,0.501024131670798
GP,0.26588622485168856
