Method,RMSE
constant,1.5508036800231335
MLP,0.7449135184288025
ResNet,1.2979854345321655
FTTrans,0.7547054886817932
boosted_trees,0.756441872320498
rf,0.7774327357194215
linear_regression,1.202551976792035
engression,0.7548618912696838
GAM,0.7626773198821224
GP,0.9657734652675187
