Method,RMSE
constant,0.011060011214393
MLP,0.0028259889222681
ResNet,0.0073230336420238
FTTrans,0.0031463096383959
boosted_trees,0.0041777874732878
rf,0.0056164740750714
linear_regression,0.0047798596938298
engression,0.0024627055972814
GAM,0.0030047339423809
GP,0.0030125441484866707
