Method,RMSE
constant,1.243763222408642
MLP,2.256403684616089
ResNet,6.655467033386231
FTTrans,0.3614794313907623
boosted_trees,0.2434021082244697
rf,0.2860399954201365
linear_regression,6.821015095162174
engression,0.8810445070266724
GAM,1.855025666283917
GP,1.400038425362134
