Method,RMSE
constant,1.3570651791727848
MLP,1.2703006267547607
ResNet,1.2789154052734375
FTTrans,1.3407435417175293
boosted_trees,1.1628392069954907
rf,1.2060717590547814
linear_regression,1.6619372452556391
engression,1.2523043155670166
GAM,1.3142084856993346
GP,1.2464121561066508
