Method,RMSE
constant,0.0288387893830441
MLP,0.0287723690271377
ResNet,0.0314835608005523
FTTrans,0.0288105458021163
boosted_trees,0.0285374210292634
rf,0.0291184513657515
linear_regression,0.0880666522926528
engression,0.116967923939228
GAM,0.3614955881497198
GP,0.02848757659448226
