Method,RMSE
constant,0.960281746087898
MLP,0.8842295408248901
ResNet,0.8789777159690857
FTTrans,0.7708293795585632
boosted_trees,0.761318431411674
rf,0.7655717488333994
linear_regression,0.7878885636506263
engression,0.7830340266227722
GAM,0.7795542172497846
GP,1.0936212049855385
