Method,RMSE
constant,0.0006047576051541
MLP,0.0002269716060254
ResNet,0.0004462807846721
FTTrans,0.0011999640846624
boosted_trees,0.000230979437804
rf,0.0002688572960356
linear_regression,0.000244512055753
engression,0.0002168231876567
GAM,0.0002361139600823
GP,0.00023824410901507082
