Method,RMSE
constant,0.7906778151664632
MLP,0.8075692653656006
ResNet,0.6891891956329346
FTTrans,0.567269504070282
boosted_trees,0.5343489808969516
rf,0.5225095894058222
linear_regression,0.7629714057223947
engression,0.6140269637107849
GAM,0.6613320460632024
GP,0.6219625795852063
