Method,RMSE
constant,1.0045450406952725
MLP,0.3366555571556091
ResNet,0.8198958039283752
FTTrans,0.5229493379592896
boosted_trees,0.316268443498266
rf,0.3230236260340906
linear_regression,1.0167222734442778
engression,0.3594051301479339
GAM,0.1720904175023085
GP,0.29053261688810333
