Method,RMSE
constant,0.0265149807977956
MLP,0.0264980960637331
ResNet,0.0355724804103374
FTTrans,0.0263403579592704
boosted_trees,0.0254418340682962
rf,0.0258928325391896
linear_regression,0.0275485168878594
engression,0.0264594908803701
GAM,0.0268629431395136
GP,0.025209108779843094
