Method,RMSE
constant,0.8430829525280656
MLP,0.1310086399316787
ResNet,0.4078379869461059
FTTrans,0.1233512312173843
boosted_trees,0.1150411949082913
rf,0.1395916495276944
linear_regression,0.5639726551093092
engression,0.1111190468072891
GAM,0.0971770199715997
GP,0.13609035347964527
