Method,RMSE
constant,3.071471829888857
MLP,2.071141004562378
ResNet,2.265538215637207
FTTrans,2.1789331436157227
boosted_trees,2.2089067251102628
rf,2.1316987022409903
linear_regression,2.1413994506224308
engression,2.075117826461792
GAM,2.0910911899316407
GP,2.0637996384433333
