Method,RMSE
constant,0.5219235120288891
MLP,0.4519132971763611
ResNet,0.5130002498626709
FTTrans,0.4706361591815948
boosted_trees,0.4053406072244833
rf,0.3913639686147612
linear_regression,0.4572113247775135
engression,0.4667631685733795
GAM,0.4653713412168505
GP,0.5229248139451265
