Method,RMSE
constant,0.8719602816233308
MLP,0.7490651607513428
ResNet,0.8617478609085083
FTTrans,0.7518311738967896
boosted_trees,0.7631608804324959
rf,0.7362979995643683
linear_regression,0.7571570543695338
engression,0.7170675992965698
GAM,0.785644861148305
GP,31807112701068.54
