Method,RMSE
constant,0.0643591980617575
MLP,0.0795314162969589
ResNet,0.0423514805734157
FTTrans,0.0758203044533729
boosted_trees,0.0670995247366971
rf,0.0347591819905024
linear_regression,0.0505250318371326
engression,0.0452040173113346
GAM,0.064614361111325
GP,0.031116204268463274
