Method,RMSE
constant,0.0004127707353967
MLP,0.0001792766270227
ResNet,0.0001876291207736
FTTrans,0.0004124155675526
boosted_trees,0.0001620094079606
rf,0.0001709947256744
linear_regression,0.0001781518653396
engression,0.0001661178830545
GAM,0.0001749993659347
GP,0.0001703418702715842
