Method,RMSE
constant,1.5929812985372669
MLP,0.7630801796913147
ResNet,0.8378249406814575
FTTrans,0.7536014318466187
boosted_trees,0.734279614910458
rf,0.7385403315234697
linear_regression,1.185766271094643
engression,0.7430644035339355
GAM,0.7531486861453509
GP,1.1227230466375338
