Method,RMSE
constant,37.28591033277419
MLP,19.84453773498535
ResNet,30.611963272094727
FTTrans,19.00525283813477
boosted_trees,34.32989144668434
rf,36.62676518705677
linear_regression,30.868175448406426
engression,32.55277633666992
GAM,25.91316997657752
GP,15.720896180482347
