Method,RMSE
constant,0.0066472583117026
MLP,0.0020183082669973
ResNet,0.0023758648894727
FTTrans,0.0021399564575403
boosted_trees,0.0022068184515889
rf,0.0028983343051218
linear_regression,0.0027967520645186
engression,0.0020224836189299
GAM,0.0023606734742266
GP,0.0028366083597509005
