Method,Log Loss
constant,0.6958805425318733
MLP,0.7148391724885284
ResNet,0.6931981635585615
FTTrans,0.6620899205328918
boosted_trees,0.6333843831523761
rf,0.635480868092994
logistic_regression,0.6778660671356722
engression,0.7209479162608773
GAM,
GP,
