Method,Accuracy
Constant,0.1812406576980568
MLP,0.9327354260089686
ResNet,0.6214499252615845
FTTrans,0.929745889387145
boosted_trees,0.9233931240657698
rf,0.921150971599402
logistic_regression,0.8019431988041853
engression,0.936472346786248
GAM,0.9136771300448432
GP,0.9114349775784754
